object,relation,page
Eddo's_Garage.html,COUNTRY,World_of_the_Ocean_King.html
Eddo's_Garage.html,REGION,Cannon_Island.html
Eddo.html,HOMELAND,World_of_the_Ocean_King.html
Eddo.html,HOMETOWN,Cannon_Island.html
Eenie_&_Meenie.html,HOMELAND,Hyrule.html
Eenie_&_Meenie.html,HOMETOWN,Eastern_Hills.html
Eeno.html,LOCATION,Snowhead.html
Eeno.html,LOCATION,Snowhead_Temple.html
Eeno.html,LOCATION,Termina_Field.html
Elde_Inn.html,COUNTRY,Hyrule.html
Elde_Inn.html,REGION,Kakariko_Village.html
Elderly_Zora.html,HOMELAND,Labrynna.html
Elderly_Zora.html,HOMETOWN,Coast_of_No_Return.html
Eldin's_Flank.html,COUNTRY,Hyrule.html
Eldin's_Flank.html,REGION,Eldin_Mountains.html
Eldin_(Breath_of_the_Wild).html,COUNTRY,Hyrule.html
Eldin_(Skyward_Sword).html,HOMELAND,Hyrule.html
Eldin_(Skyward_Sword).html,HOMETOWN,Eldin_Volcano.html
Eldin_(Twilight_Princess).html,HOMELAND,Hyrule.html
Eldin_(Twilight_Princess).html,HOMETOWN,Eldin_Province.html
Eldin_Bridge.html,COUNTRY,Hyrule.html
Eldin_Bridge.html,REGION,Eldin_Province.html
Eldin_Canyon.html,COUNTRY,Hyrule.html
Eldin_Canyon.html,REGION,Eldin_(Breath_of_the_Wild).html
Eldin_Caves.html,COUNTRY,Hyrule.html
Eldin_Caves.html,REGION,Eldin_Province.html
Eldin_Great_Skeleton.html,COUNTRY,Hyrule.html
Eldin_Great_Skeleton.html,REGION,Eldin_Mountains.html
Eldin_Mountains.html,COUNTRY,Hyrule.html
Eldin_Mountains.html,REGION,Eldin_(Breath_of_the_Wild).html
Eldin_Province.html,COUNTRY,Hyrule.html
Eldin_Spring.html,COUNTRY,Hyrule.html
Eldin_Spring.html,REGION,Kakariko_Village.html
Eldin_Tower.html,COUNTRY,Hyrule.html
Eldin_Tower.html,REGION,Eldin_Canyon.html
Eldin_Volcano.html,COUNTRY,Hyrule.html
Electric_Blob_King.html,LOCATION,Buzzblob_Cave.html
Electric_Blob_Queen.html,LOCATION,Abyss_of_Agony.html
Electric_Keese.html,LOCATION,East_Necluda.html
Electric_Keese.html,LOCATION,Faron_(Breath_of_the_Wild).html
Electric_Keese.html,LOCATION,Lanayru_Great_Spring.html
Electric_Lizalfos.html,LOCATION,Gerudo_Desert.html
Electric_Lizalfos.html,LOCATION,Hyrule_Ridge.html
Electric_Wizzrobe.html,LOCATION,Hyrule_Ridge.html
Electric_Wizzrobe.html,LOCATION,West_Necluda.html
Electro_Elixir.html,LOCATION,Shop.html
Electro_Spume.html,LOCATION,Lanayru_Mine_(Region).html
Electro_Spume.html,LOCATION,Lanayru_Mining_Facility.html
Electro_Spume.html,LOCATION,Sandship.html
Elemental_Sanctuary.html,COUNTRY,Hyrule.html
Elemental_Sanctuary.html,REGION,Hyrule_Castle_Garden.html
Elma.html,HOMELAND,Great_Sea.html
Elma.html,HOMETOWN,Forest_Haven.html
Elma_Knolls.html,COUNTRY,Hyrule.html
Elma_Knolls.html,REGION,Great_Hyrule_Forest.html
Elsie.html,HOMELAND,Hyrule.html
Elsie.html,HOMETOWN,Lon_Lon_Ranch.html
Ember.html,HOMELAND,Hyrule.html
Ember.html,HOMETOWN,Riverside_Stable.html
Embrose.html,HOMELAND,New_Hyrule.html
Embrose.html,HOMETOWN,Fire_Sanctuary_(Spirit_Tracks).html
Embry.html,HOMELAND,Hyrule.html
Embry.html,HOMETOWN,Outskirt_Stable.html
Emma.html,HOMELAND,Hyrule.html
Emma.html,HOMETOWN,Hyrule_Town.html
Empty_Well.html,COUNTRY,Termina.html
Empty_Well.html,REGION,Ikana_Canyon.html
Emri.html,HOMELAND,Hyrule.html
Emri.html,HOMETOWN,Gerudo_Town.html
Ena.html,HOMELAND,Hyrule.html
Enchanted.html,LOCATION,Kakariko_Village.html
Endai.html,HOMELAND,Hyrule.html
Endless_Day.html,COUNTRY,Labrynna.html
Endless_Night.html,COUNTRY,Great_Sea.html
Endless_Pit.html,COUNTRY,Hyrule.html
Endless_Pit.html,REGION,Underworld.html
Endless_Trap.html,COUNTRY,Hyrule.html
Endless_Trap.html,REGION,Hidden_Palace.html
Ends_of_the_Earth_Station.html,COUNTRY,New_Hyrule.html
Ends_of_the_Earth_Station.html,REGION,Fire_Realm.html
Endura_Shroom.html,LOCATION,Hyrule_Field.html
Enemy_Nation.html,COUNTRY,Termina.html
Energizing_Salt-Grilled_Fish.html,LOCATION,Shop.html
Engineer.html,HOMELAND,First_Continent.html
Eox.html,LOCATION,Mutoh%27s_Temple.html
Epona.html,HOMELAND,Hyrule.html
Epona.html,HOMETOWN,Lon_Lon_Ranch.html
Epona.html,HOMETOWN,Lon_Lon_Ranch.html
Epona.html,HOMETOWN,Ordon_Village.html
Equestrian_Riding_Course.html,COUNTRY,Hyrule.html
Equestrian_Riding_Course.html,REGION,East_Necluda.html
Ergtorok.html,LOCATION,Sand_Temple.html
Ergtorok.html,LOCATION,Take_%27Em_All_On.html
Erik.html,HOMELAND,Hyrule.html
Erik.html,HOMETOWN,Hyrule_Town.html
Erla.html,HOMELAND,Hyrule.html
Erla.html,HOMETOWN,Faron_Woods.html
Erol.html,HOMELAND,Hyrule.html
Erol.html,HOMETOWN,North_Castle.html
Error.html,HOMELAND,Hyrule.html
Error.html,HOMETOWN,Town_of_Ruto.html
Eryck.html,HOMELAND,Hyrule.html
Eryck.html,HOMETOWN,Fort_Hateno.html
Essa.html,HOMELAND,Hyrule.html
Essa.html,HOMETOWN,Gerudo_Town.html
Estan.html,HOMELAND,Hyrule.html
Estan.html,HOMETOWN,Gerudo_Town.html
Etsu_Korima.html,HOMELAND,Hyrule.html
Etsu_Korima.html,HOMETOWN,Etsu_Korima_Shrine.html
Etsu_Korima_Shrine.html,LOCATION,Great_Plateau.html
Etsu_Korima_Shrine.html,LOCATION,Mount_Hylia.html
Evan.html,HOMELAND,Termina.html
Evan.html,HOMETOWN,Zora_Hall.html
Eventide_Island.html,COUNTRY,Hyrule.html
Eventide_Island.html,REGION,Necluda_Sea.html
Evil_Eagle.html,LOCATION,Eagle%27s_Tower.html
Exchange_Ruins.html,COUNTRY,Hyrule.html
Exchange_Ruins.html,REGION,Hyrule_Field.html
Exotic_Flower.html,LOCATION,Bomb_Island.html
Exotic_Flower.html,LOCATION,Greatfish_Isle.html
Exotic_Flower.html,LOCATION,Mother_%26_Child_Isle.html
Exotic_Flower.html,LOCATION,Windfall_Island.html
Explorer's_Crypt.html,LOCATION,Graveyard.html
Explorer's_Crypt.html,LOCATION,Graveyard_(Oracle_of_Seasons).html
Explorer.html,HOMELAND,Second_Continent.html
Eye_Drops.html,LOCATION,Lakeside_Laboratory.html
Eye_Plant.html,LOCATION,Great_Sea.html
Eye_Slug.html,LOCATION,Goron_Temple.html
Eyedrops.html,LOCATION,Lakeside_Laboratory.html
Eyeglass_Isle.html,COUNTRY,Labrynna.html
Eyeglass_Isle_Library.html,COUNTRY,Labrynna.html
Eyeglass_Isle_Library.html,REGION,Eyeglass_Isle.html
Eyeglass_Lake.html,COUNTRY,Holodrum.html
Eyegore.html,LOCATION,Castor_Wilds.html
Eyegore.html,LOCATION,Desert_Temple_(Four_Swords_Adventures).html
Eyegore.html,LOCATION,Stone_Tower_Temple.html
Eyes_of_Skull.html,COUNTRY,Hyrule.html
Eyes_of_Skull.html,REGION,Level_9_(First_Quest).html
Eyesoar.html,LOCATION,Skull_Dungeon.html
Fabulous_Five_Froggish_Tenors.html,HOMELAND,Hyrule.html
Fabulous_Five_Froggish_Tenors.html,HOMETOWN,Zora%27s_River.html
Fabulous_Five_Froggish_Tenors.html,LOCATION,Zora%27s_River.html
Fabulously_Rich_Family.html,HOMELAND,Hyrule.html
Fabulously_Rich_Family.html,HOMETOWN,Kakariko_Village.html
Face_Shrine_(Dungeon).html,LOCATION,Face_Shrine_(Region).html
Face_Shrine_(dungeon).html,LOCATION,Face_Shrine_(region).html
Face_Shrine_(region).html,COUNTRY,Koholint_Island.html
Fado_(Ocarina_of_Time).html,HOMELAND,Hyrule.html
Fado_(Ocarina_of_Time).html,HOMETOWN,Kokiri_Forest.html
Fado_(The_Wind_Waker).html,HOMELAND,Hyrule.html
Fado_(The_Wind_Waker).html,HOMETOWN,Kokiri_Forest.html
Fado_(Twilight_Princess).html,HOMELAND,Hyrule.html
Fado_(Twilight_Princess).html,HOMETOWN,Ordon_Village.html
Fairies'_Woods.html,COUNTRY,Labrynna.html
Fairy_Bow.html,LOCATION,Level-1_(The_Legend_of_Zelda).html
Fairy_Bow.html,LOCATION,Level-5_(The_Legend_of_Zelda).html
Fairy_Fountain_(Theme).html,PLACE,Fairy_Fountain.html
Fairy_Fountain_(Theme).html,PLACE,Great_Fairy_Fountain.html
Fairy_Garden.html,COUNTRY,Third_Continent.html
Fairy_Queen.html,HOMELAND,Koholint_Island.html
Fairy_Queen.html,HOMELAND,Labrynna.html
Fairy_Slingshot.html,LOCATION,Inside_the_Deku_Tree.html
Fairy_of_Winds.html,HOMELAND,Hyrule.html
Falbi's_Flight-by-Fowl.html,LOCATION,Lake_Hylia.html
Falbi.html,HOMELAND,Hyrule.html
Falbi.html,HOMETOWN,Lake_Hylia.html
Falmark.html,HOMELAND,Hyrule.html
Falmark.html,HOMETOWN,Tabantha_Tundra.html
Fanadi's_Palace.html,COUNTRY,Hyrule.html
Fanadi's_Palace.html,REGION,Hyrule_Castle_Town.html
Fanadi.html,HOMELAND,Hyrule.html
Fanadi.html,HOMETOWN,Hyrule_Castle_Town.html
Fang_and_Bone.html,LOCATION,Skull_Lake.html
Faron_(Breath_of_the_Wild).html,COUNTRY,Hyrule.html
Faron_(Skyward_Sword).html,HOMELAND,Hyrule.html
Faron_(Skyward_Sword).html,HOMETOWN,Lake_Floria.html
Faron_(Twilight_Princess).html,HOMELAND,Hyrule.html
Faron_(Twilight_Princess).html,HOMETOWN,Faron_Province.html
Faron_Grasslands.html,COUNTRY,Hyrule.html
Faron_Grasslands.html,REGION,Faron_(Breath_of_the_Wild).html
Faron_High_Road.html,COUNTRY,Hyrule.html
Faron_High_Road.html,REGION,Faron_Grasslands.html
Faron_Province.html,COUNTRY,Hyrule.html
Faron_Sea.html,COUNTRY,Hyrule.html
Faron_Sea.html,REGION,Faron_(Breath_of_the_Wild).html
Faron_Spring.html,COUNTRY,Hyrule.html
Faron_Spring.html,REGION,Faron_Woods.html
Faron_Tower.html,COUNTRY,Hyrule.html
Faron_Tower.html,REGION,Faron_Grasslands.html
Faron_Woods.html,COUNTRY,Hyrule.html
Faron_Woods.html,REGION,Faron_(Breath_of_the_Wild).html
Faron_Woods.html,REGION,Faron_Province.html
Farore's_Flame_Chamber.html,COUNTRY,Hyrule.html
Farore's_Flame_Chamber.html,REGION,Faron_Woods.html
Farore_(goddess).html,HOMELAND,Distant_Nebula.html
Farosh.html,LOCATION,Gerudo_Highlands.html
Farosh.html,LOCATION,Lake_Floria.html
Farosh.html,LOCATION,Lake_Hylia.html
Farosh_Hills.html,COUNTRY,Hyrule.html
Farosh_Hills.html,REGION,Faron_(Breath_of_the_Wild).html
Fashion_Passion.html,LOCATION,Gerudo_Town.html
Faux_Hero.html,HOMELAND,Hytopia.html
Faux_Hero.html,HOMETOWN,Hytopia.html
Faáade_(Link's_Awakening).html,LOCATION,Face_Shrine_(dungeon).html
Faáade_(Oracle_of_Seasons).html,LOCATION,Onox%27s_Castle.html
Faáade_(Oracle_of_Seasons).html,LOCATION,Snake%27s_Remains.html
Feathered_Edge.html,LOCATION,Tabantha_Frontier.html
Fegran.html,HOMELAND,Hyrule.html
Fegran.html,HOMETOWN,Gerudo_Town.html
Felicia.html,HOMELAND,Koholint_Island.html
Female_Monkey.html,HOMELAND,Hyrule.html
Female_Monkey.html,HOMETOWN,Faron_Woods.html
Ferris_Wheel.html,COUNTRY,Great_Sea.html
Ferris_Wheel.html,REGION,Windfall_Island.html
Ferrus.html,HOMELAND,New_Hyrule.html
Ferrus.html,HOMETOWN,Wellspring_Station.html
Ferry_to_the_Other_World.html,COUNTRY,Hyrule.html
Ferry_to_the_Other_World.html,REGION,Shadow_Temple.html
Festari.html,HOMELAND,Hyrule.html
Festari.html,HOMETOWN,Minish_Woods.html
Festival_Tower.html,COUNTRY,Termina.html
Festival_Tower.html,REGION,South_Clock_Town.html
Fi.html,HOMELAND,The_Sky.html
Fi.html,HOMETOWN,Skyloft.html
Fierce_Deity's_Mask.html,LOCATION,Moon_(Object).html
Fierce_Deity_Mask.html,LOCATION,Moon_(Object).html
Fierce_Diety's_Mask.html,LOCATION,Moon_(Object).html
Fiery_Aeralfos.html,LOCATION,Adventure_Mode.html
Fiery_Aeralfos.html,LOCATION,Palace_of_Twilight.html
Fiery_Aeralfos.html,LOCATION,Temple_of_the_Sacred_Sword.html
Fifi.html,HOMELAND,Hyrule.html
Fin.html,HOMELAND,Hyrule.html
Fin_Piranha.html,LOCATION,Angler%27s_Tunnel.html
Fin_Piranha.html,LOCATION,Eyeglass_Lake.html
Fin_Piranha.html,LOCATION,Goponga_Swamp.html
Fin_Piranha.html,LOCATION,Sunken_City.html
Fin_Piranha.html,LOCATION,Talus_Cave.html
Final_Day.html,LOCATION,Termina.html
Final_Trial.html,LOCATION,Shrine_of_Resurrection.html
Final_Trial.html,LOCATION,Shrine_of_Resurrection.html
Find_Kheel.html,LOCATION,Rito_Village.html
Find_the_Fairy_Fountain.html,LOCATION,Kakariko_Village.html
Finley.html,HOMELAND,Hyrule.html
Finley.html,HOMETOWN,Zora%27s_Domain.html
Finra_Woods.html,COUNTRY,Hyrule.html
Finra_Woods.html,REGION,Faron_(Breath_of_the_Wild).html
Fir_River.html,COUNTRY,Hyrule.html
Fir_River.html,REGION,East_Necluda.html
Fire-Breath_Lizalfos.html,LOCATION,Akkala.html
Fire-Breath_Lizalfos.html,LOCATION,Eldin_Canyon.html
Fire-Breath_Lizalfos.html,LOCATION,Gerudo_Desert.html
Fire_Barrier.html,LOCATION,Hyrule.html
Fire_Cephalopod.html,LOCATION,Turtle_Rock_(Link%27s_Awakening).html
Fire_Mountain.html,COUNTRY,Great_Sea.html
Fire_Realm.html,COUNTRY,New_Hyrule.html
Fire_Sanctuary_(Skyward_Sword).html,LOCATION,Volcano_Summit.html
Fire_Sanctuary_(Skyward_Sword).html,LOCATION,Volcano_Summit.html
Fire_Sanctuary_(Spirit_Tracks).html,COUNTRY,New_Hyrule.html
Fire_Sanctuary_(Spirit_Tracks).html,REGION,Fire_Realm.html
Fire_Sword.html,LOCATION,Crater_Cove.html
Fire_Sword.html,LOCATION,Sakado.html
Fire_Temple_(Ocarina_of_Time).html,LOCATION,Death_Mountain_Crater.html
Fire_Temple_(Ocarina_of_Time).html,LOCATION,Death_Mountain_Crater.html
Fire_Temple_(Spirit_Tracks).html,LOCATION,Fire_Realm.html
Fire_Temple_(Spirit_Tracks).html,LOCATION,Fire_Realm.html
Fire_Temple_(Tri_Force_Heroes).html,COUNTRY,Hytopia.html
Fire_Temple_(Tri_Force_Heroes).html,LOCATION,Drablands.html
Fire_Temple_(Tri_Force_Heroes).html,REGION,Volcano_(Tri_Force_Heroes).html
Fire_Toadpoli.html,LOCATION,Goron_Mines.html
Fire_Wizzrobe.html,LOCATION,Great_Hyrule_Forest.html
Fire_Wizzrobe.html,LOCATION,Hyrule_Field.html
Fireblight_Ganon.html,LOCATION,Divine_Beast.html
Fireblight_Ganon.html,LOCATION,Hyrule_Castle_(Breath_of_the_Wild).html
Fireblight_Ganon.html,LOCATION,Sanctum.html
Fireblight_Ganon.html,LOCATION,Vah_Rudania.html
Fireproof_Elixir.html,LOCATION,Shop.html
Firly_Plateau.html,COUNTRY,Hyrule.html
Firly_Plateau.html,REGION,East_Necluda.html
Firly_Pond.html,COUNTRY,Hyrule.html
Firly_Pond.html,REGION,East_Necluda.html
First_Day.html,LOCATION,Termina.html
First_Gatehouse.html,COUNTRY,Hyrule.html
First_Gatehouse.html,LOCATION,Hyrule_Field.html
First_Gatehouse.html,REGION,Hyrule_Field.html
First_Mate.html,HOMELAND,First_Continent.html
Fish_Rock.html,COUNTRY,First_Continent.html
Fish_Rock.html,REGION,Hometown_Prairie.html
Fish_Saleswoman.html,HOMELAND,New_Hyrule.html
Fish_Saleswoman.html,HOMETOWN,Papuchia_Village.html
Fisherman's_Hut.html,COUNTRY,Termina.html
Fisherman's_Hut.html,REGION,Great_Bay_Coast.html
Fisherman's_Island.html,COUNTRY,Termina.html
Fisherman's_Island.html,REGION,Great_Bay.html
Fisherman's_Jumping_Game.html,LOCATION,Great_Bay_Coast.html
Fisherman_(Link's_Awakening).html,HOMELAND,Koholint_Island.html
Fisherman_(Majora's_Mask).html,HOMELAND,Termina.html
Fisherman_(Majora's_Mask).html,HOMETOWN,Great_Bay_Coast.html
Fishing.html,LOCATION,Fishing_Hole.html
Fishing.html,LOCATION,Fishing_Pond.html
Fishing.html,LOCATION,Fishing_Pond.html
Fishing.html,LOCATION,Great_Sea.html
Fishing.html,LOCATION,Ocean_Fishing_Hole.html
Fishing.html,LOCATION,Swamp_Fishing_Hole.html
Fishing_Hole.html,COUNTRY,Hyrule.html
Fishing_Hole.html,REGION,Upper_Zora%27s_River.html
Fishing_Pond.html,COUNTRY,Hyrule.html
Fishing_Pond.html,COUNTRY,Koholint_Island.html
Fishing_Pond.html,COUNTRY,Termina.html
Fishing_Pond.html,REGION,Great_Bay_Coast.html
Fishing_Pond.html,REGION,Lake_Hylia.html
Fishing_Pond.html,REGION,Mysterious_Woods.html
Fishing_Pond.html,REGION,Woodfall_(region).html
Fishing_Resort.html,COUNTRY,Hyrule.html
Fishing_Resort.html,REGION,East_Necluda.html
Fishman.html,HOMELAND,Great_Sea.html
Fishmen.html,HOMELAND,Great_Sea.html
Five-Eye_Reef.html,COUNTRY,Great_Sea.html
Five-Star_Isles.html,COUNTRY,Great_Sea.html
Five_Fabulous_Frogs.html,LOCATION,Zora%27s_River.html
Flame_Lantern.html,LOCATION,Temple_of_Droplets.html
Flame_of_Despair.html,LOCATION,Room_of_Rites.html
Flame_of_Destruction.html,LOCATION,Room_of_Rites.html
Flame_of_Sorrow.html,LOCATION,Room_of_Rites.html
Flamebreaker_Armor.html,LOCATION,Goron_City.html
Flamebreaker_Boots.html,LOCATION,Goron_City.html
Flamebreaker_Helm.html,LOCATION,Goron_City.html
Flamebreaker_Helm.html,LOCATION,Southern_Mine.html
Flamola.html,LOCATION,Turtle_Rock_(A_Link_Between_Worlds).html
Flare_Dancer.html,LOCATION,Fire_Temple_(Ocarina_of_Time).html
Flash.html,HOMELAND,Holodrum.html
Flash.html,HOMETOWN,Horon_Village.html
Flat.html,HOMELAND,Hyrule.html
Flat.html,HOMELAND,Termina.html
Flat.html,HOMETOWN,Ikana_Graveyard.html
Flat.html,HOMETOWN,Kakariko_Graveyard.html
Flavi.html,HOMELAND,Hyrule.html
Flavi.html,HOMETOWN,Gerudo_Town.html
Flaxel.html,HOMELAND,Hyrule.html
Flaxel.html,HOMETOWN,Gerudo_Desert.html
Fledge.html,HOMELAND,The_Sky.html
Fledge.html,HOMETOWN,Skyloft.html
Flight-by-Fowl.html,LOCATION,Lake_Hylia.html
Flight_Control_Platform.html,COUNTRY,Great_Sea.html
Flight_Range.html,COUNTRY,Hyrule.html
Flight_Range.html,REGION,Tabantha_Frontier.html
Flight_Range_(Mini-Game).html,LOCATION,Flight_Range_(Place).html
Floating_Garden.html,LOCATION,Drablands.html
Floating_Gardens.html,COUNTRY,Hytopia.html
Floating_Gardens.html,REGION,Sky_Realm.html
Flooded_Zone.html,LOCATION,Drablands.html
Floodgate_Keeper.html,HOMELAND,Holodrum.html
Floodgate_Keeper.html,HOMETOWN,Spool_Swamp.html
Floor_Supervisor.html,HOMELAND,Hyrule.html
Floormaster.html,LOCATION,Dungeon.html
Floret_Sandbar.html,COUNTRY,Hyrule.html
Floret_Sandbar.html,REGION,West_Necluda.html
Floria_Bridge.html,COUNTRY,Hyrule.html
Floria_Bridge.html,REGION,Faron_Grasslands.html
Floria_Falls.html,COUNTRY,Hyrule.html
Floria_Falls.html,REGION,Faron_Grasslands.html
Floria_River.html,COUNTRY,Hyrule.html
Floria_River.html,REGION,Faron_Grasslands.html
Flurris.html,HOMELAND,Hyrule.html
Flurris.html,HOMETOWN,Cloud_Tops.html
Flute_Boy's_Father.html,HOMELAND,Hyrule.html
Flute_Boy's_Father.html,HOMETOWN,Kakariko_Village.html
Flute_Boy.html,HOMELAND,Hyrule.html
Flute_Boy.html,HOMETOWN,Kakariko_Village.html
Flying_Fish.html,LOCATION,World_of_the_Ocean_King.html
Flying_Pot.html,LOCATION,Dungeon.html
Flying_Rooster.html,HOMELAND,Koholint_Island.html
Flying_Rooster.html,HOMETOWN,Mabe_Village.html
Flying_Skull.html,LOCATION,Dungeon.html
Fofo.html,HOMELAND,World_of_the_Ocean_King.html
Fofo.html,HOMETOWN,Anouki_Estates.html
Foggy_Passage.html,COUNTRY,World_of_the_Ocean_King.html
Fokka.html,LOCATION,Great_Palace.html
Fokkeru.html,LOCATION,Great_Palace.html
Follow_the_Sheikah_Slate.html,LOCATION,Great_Plateau.html
Food.html,LOCATION,Shop.html
Food_in_Breath_of_the_Wild.html,LOCATION,Shop.html
Fool's_Ore.html,LOCATION,Subrosia.html
Foothill_Stable.html,COUNTRY,Hyrule.html
Foothill_Stable.html,REGION,Eldin_Canyon.html
Footrace_Check-In.html,COUNTRY,Hyrule.html
Forbidden_City_Entry.html,LOCATION,Gerudo_Town.html
Forbidden_Forest.html,LOCATION,Forest_Haven.html
Forbidden_Woods.html,LOCATION,Forest_Haven.html
Forbidden_Woods.html,LOCATION,Forest_Haven.html
Foreman_(Freshly-Picked_Tingle's_Rosy_Rupeeland).html,HOMELAND,First_Continent.html
Foreman_(Oracle_of_Ages).html,HOMELAND,Labrynna.html
Forest's_General_Store.html,LOCATION,Whittleton.html
Forest_Haven.html,COUNTRY,Great_Sea.html
Forest_Realm.html,COUNTRY,New_Hyrule.html
Forest_Sanctuary.html,COUNTRY,New_Hyrule.html
Forest_Sanctuary.html,REGION,Forest_Realm.html
Forest_Stage.html,COUNTRY,Hyrule.html
Forest_Stage.html,REGION,Lost_Woods.html
Forest_Temple_(Ocarina_of_Time).html,LOCATION,Sacred_Forest_Meadow.html
Forest_Temple_(Ocarina_of_Time).html,LOCATION,Sacred_Forest_Meadow.html
Forest_Temple_(Spirit_Tracks).html,LOCATION,Forest_Realm.html
Forest_Temple_(Spirit_Tracks).html,LOCATION,Forest_Realm.html
Forest_Temple_(Tri_Force_Heroes).html,COUNTRY,Hytopia.html
Forest_Temple_(Tri_Force_Heroes).html,LOCATION,Drablands.html
Forest_Temple_(Tri_Force_Heroes).html,REGION,Woodlands.html
Forest_Temple_(Twilight_Princess).html,LOCATION,Faron_Province.html
Forest_Temple_(Twilight_Princess).html,LOCATION,Faron_Woods.html
Forest_Training_Center.html,COUNTRY,Hyrule.html
Forest_Training_Center.html,REGION,Kokiri_Forest.html
Forest_Zone.html,LOCATION,Drablands.html
Forest_of_Fairies.html,COUNTRY,Great_Sea.html
Forest_of_Fairies.html,REGION,Outset_Island.html
Forest_of_Light.html,LOCATION,Dark_World.html
Forest_of_Spirits.html,COUNTRY,Hyrule.html
Forest_of_Spirits.html,REGION,Great_Plateau.html
Forest_of_Time_(Breath_of_the_Wild).html,COUNTRY,Hyrule.html
Forest_of_Time_(Breath_of_the_Wild).html,REGION,Hyrule_Field.html
Forest_of_Time_(Oracle_of_Ages).html,COUNTRY,Labrynna.html
Forgotten_Temple.html,COUNTRY,Hyrule.html
Forgotten_Temple.html,REGION,Hebra_Mountains.html
Forsaken_Fortress.html,LOCATION,Great_Sea.html
Forsaken_Fortress.html,LOCATION,Great_Sea.html
Forsaken_Fortress_(Hyrule_Warriors).html,COUNTRY,Hyrule.html
Forsaken_Fortress_(Hyrule_Warriors).html,REGION,Great_Sea.html
Fort_Hateno.html,COUNTRY,Hyrule.html
Fort_Hateno.html,REGION,East_Necluda.html
Fort_Hateno.html,REGION,West_Necluda.html
Fortified_Zone.html,LOCATION,Drablands.html
Fortress_(Tri_Force_Heroes).html,COUNTRY,Hytopia.html
Fortress_of_Winds.html,LOCATION,Wind_Ruins.html
Fortress_of_Winds.html,LOCATION,Wind_Ruins.html
Fortune's_Choice.html,LOCATION,Hyrule.html
Fortune's_Choice.html,LOCATION,Kakariko_Village.html
Fortune's_Choice.html,LOCATION,Kakariko_Village.html
Fortune's_Choice.html,LOCATION,Lorule.html
Fortune's_Choice.html,LOCATION,Thieves%27_Town_(A_Link_Between_Worlds).html
Fortune's_Choice_Guy.html,HOMELAND,Hyrule.html
Fortune's_Choice_Guy.html,HOMELAND,Lorule.html
Fortune's_Choice_Guy.html,HOMETOWN,Kakariko_Village.html
Fortune's_Choice_Guy.html,HOMETOWN,Thieves%27_Town_(A_Link_Between_Worlds).html
Fortune-Teller.html,LOCATION,Bazaar_(Skyward_Sword).html
Fortune_Goddess.html,HOMELAND,Great_Sea.html
Fortune_Goddess.html,HOMETOWN,Forest_of_Fairies.html
Fortune_Teller.html,HOMELAND,Hyrule.html
Fossil_Stallord_Battle.html,COUNTRY,Hyrule.html
Fossil_Stallord_Battle.html,REGION,Desert_Province.html
Fountain_Idol.html,LOCATION,Bomb_Island.html
Fountain_Idol.html,LOCATION,Greatfish_Isle.html
Fountain_Idol.html,LOCATION,Mother_%26_Child_Isle.html
Fountain_Idol.html,LOCATION,Windfall_Island.html
Four-Eye_Reef.html,COUNTRY,Great_Sea.html
Four_Giants.html,HOMELAND,Termina.html
Four_Sword_Sanctuary.html,COUNTRY,Hyrule.html
Fox.html,HOMELAND,Hebra_Mountains.html
Fox.html,HOMELAND,Hyrule.html
Fraaz.html,LOCATION,Snow_Temple.html
Fraaz.html,LOCATION,Take_%27Em_All_On.html
Free_the_Divine_Beasts.html,LOCATION,Kakariko_Village.html
Freedle.html,HOMELAND,World_of_the_Ocean_King.html
Freedle.html,HOMETOWN,Mercay_Island_(Phantom_Hourglass).html
Freezard.html,LOCATION,Beneath_the_Well.html
Freezard.html,LOCATION,Cave_of_Ordeals.html
Freezard.html,LOCATION,Ice_Cavern.html
Freezard.html,LOCATION,Ice_Cavern_(Tri_Force_Heroes).html
Freezard.html,LOCATION,Inside_Ganon%27s_Castle.html
Freezard.html,LOCATION,Snow_Temple.html
Freezard.html,LOCATION,Snowdrift_Station.html
Freezard.html,LOCATION,Snowhead_Temple.html
Freezard.html,LOCATION,Snowpeak.html
Freezard.html,LOCATION,Snowpeak_Ruins.html
Freezard.html,LOCATION,Take_%27Em_All_On.html
Freezlord.html,LOCATION,Snowball_Ravine.html
Freezor.html,LOCATION,Ice_Palace.html
Frelly.html,HOMELAND,Hyrule.html
Frelly.html,HOMETOWN,Gerudo_Town.html
Fried_Wild_Greens.html,LOCATION,Shop.html
Frita.html,HOMELAND,Hyrule.html
Frita.html,HOMETOWN,Gerudo_Town.html
Froak.html,LOCATION,Ancient_Cistern.html
Froak.html,LOCATION,Great_Tree.html
Froak.html,LOCATION,Lake_Floria.html
Froak.html,LOCATION,Lanayru_Mining_Facility.html
Frog_Choir.html,LOCATION,Great_Bay_Temple.html
