id,name,page
2543,Title Deeds,Title_Deeds.html
2544,Giant Buzzblob,Giant_Buzzblob.html
2545,Neil,Neil.html
2546,Sir Frosty,Sir_Frosty.html
2547,Cap'n,Cap'n.html
2548,Central Hyrule,Central_Hyrule.html
2549,Ballad of the Wind Fish (Majora's Mask),Ballad_of_the_Wind_Fish_(Majora's_Mask).html
2550,Champions,Champions.html
2551,Monya Toma Shrine,Monya_Toma_Shrine.html
2552,Skull Kid (mini-boss),Skull_Kid_(mini-boss).html
2553,Carlov Medal,Carlov_Medal.html
2554,Minenco,Minenco.html
2555,Goddess of Time,Goddess_of_Time.html
2556,Forest Realm,Forest_Realm.html
2557,Requiem of Spirit,Requiem_of_Spirit.html
2558,Inside Hyrule Castle,Inside_Hyrule_Castle.html
2559,Hue,Hue.html
2560,Mask,Mask.html
2561,Western Fairy Island,Western_Fairy_Island.html
2562,Cold Darner,Cold_Darner.html
2563,Chillfin Trout,Chillfin_Trout.html
2564,Geldarm,Geldarm.html
2565,Big Bad Bazz Brigade,Big_Bad_Bazz_Brigade.html
2566,Ether Medallion,Ether_Medallion.html
2567,Doctor Borville,Doctor_Borville.html
2568,Face Key,Face_Key.html
2569,Anouki Village Goron,Anouki_Village_Goron.html
2570,Dragon Bone Mire,Dragon_Bone_Mire.html
2571,Killer Bees,Killer_Bees.html
2572,Mothula (A Link to the Past),Mothula_(A_Link_to_the_Past).html
2573,The Legend of Zelda: A Link to the Past,A_Link_to_the_Past.html
2574,Mermaid Suit,Mermaid_Suit.html
2575,Gerudo Guard,Gerudo_Guard.html
2576,Quarry Ruins,Quarry_Ruins.html
2577,Triforce Shard,Triforce_Shard.html
2578,Smithery,Smithery.html
2579,Shae Katha,Shae_Katha.html
2580,Safula Hill,Safula_Hill.html
2581,Iron Mask,Iron_Mask.html
2582,Ena,Ena.html
2583,Darunia,Darunia.html
2584,Peace Agreement,Peace_Agreement.html
2585,Turtle Rock (A Link to the Past),Turtle_Rock_(A_Link_to_the_Past).html
2586,Iza's Assistant,Iza's_Assistant.html
2587,Overture of Sages,Overture_of_Sages.html
2588,Bomb Storage,Bomb_Storage.html
2589,Cannon (weapon),Cannon_(weapon).html
2590,Game Boy Advance,Game_Boy_Advance.html
2591,Bladon,Bladon.html
2592,Great Hyrulean Sea,Great_Hyrulean_Sea.html
2593,Fairy Tonic,Fairy_Tonic.html
2594,Savage Lynel Crusher,Savage_Lynel_Crusher.html
2595,Green Luck Ring,Green_Luck_Ring.html
2596,Horon Lagoon,Horon_Lagoon.html
2597,Carock,Carock.html
2598,Joyous Volunteer Association,Joyous_Volunteer_Association.html
2599,Koyin,Koyin.html
2600,Hateno Pasture,Hateno_Pasture.html
2601,Tireless Frog,Tireless_Frog.html
2602,Lake Siela,Lake_Siela.html
2603,Iza and Hena's Playground for Grown-ups,Iza_and_Hena's_Playground_for_Grown-ups.html
2604,Aliza,Aliza.html
2605,Daniel Owsen,Daniel_Owsen.html
2606,Lizalfos Gauntlet,Lizalfos_Gauntlet.html
2607,Rima,Rima.html
2608,Magic Book,Magic_Book.html
2609,Toasty Silent Shroom,Toasty_Silent_Shroom.html
2610,Hebra Mountains,Hebra_Mountains.html
2611,Toren,Toren.html
2612,Daag Chokah Shrine,Daag_Chokah_Shrine.html
2613,Cojiro,Cojiro.html
2614,Tijo,Tijo.html
2615,Leviathan,Leviathan.html
2616,Stone Head,Stone_Head.html
2617,Rupoor,Rupoor.html
2618,Dabi,Dabi.html
2619,Secret Medicine,Secret_Medicine.html
2620,Hyron,Hyron.html
2621,Herin Lake,Herin_Lake.html
2622,Dow Na'eh,Dow_Na'eh.html
2623,Boss Challenge,Boss_Challenge.html
2624,Banker,Banker.html
2625,Temple of Time,Temple_of_Time.html
2626,Sherfin's Secret Hot Spring,Sherfin's_Secret_Hot_Spring.html
2627,Tingle's Shirt,Tingle's_Shirt.html
2628,Serenne Stable,Serenne_Stable.html
2629,Helmaroc King,Helmaroc_King.html
2630,Keese Swarm,Keese_Swarm.html
2631,Lobarrier,Lobarrier.html
2632,Slime Key,Slime_Key.html
2633,Kaya Wan Shrine,Kaya_Wan_Shrine.html
2634,Stool,Stool.html
2635,Lunar Phases,Lunar_Cycle.html
2636,Ruto's Earrings,Ruto's_Earrings.html
2637,Symin,Symin.html
2638,Rin Oyaa,Rin_Oyaa.html
2639,Traveler's Shield,Traveler's_Shield.html
2640,Goron Gallery,Goron_Gallery.html
2641,Kaam Ya'tak,Kaam_Ya'tak.html
2642,Time Portal,Time_Portal.html
2643,Sacred Grove: Defender,Sacred_Grove__Defender.html
2644,Postman,Postman.html
2645,Spring Banana,Spring_Banana.html
2646,Malladus,Malladus.html
2647,Noya Neha,Noya_Neha.html
2648,Big Blin,Ruffian.html
2649,Big Green ChuChu,Big_Green_ChuChu.html
2650,Treasure Field,Treasure_Field.html
2651,The Royal White Stallion,The_Royal_White_Stallion.html
2652,Book of Magic,Book_of_Magic.html
2653,Fire Sanctuary (Spirit Tracks),Fire_Sanctuary_(Spirit_Tracks).html
2654,Basht and Bisht,Basht_and_Bisht.html
2655,Sail of Red Lions,Sail_of_Red_Lions.html
2656,Mikau Lake,Mikau_Lake.html
2657,Baby Turtles,Baby_Turtles.html
2658,Merco,Merco.html
2659,Rok Uwog,Rok_Uwog.html
2660,Dark Twili Midna,Dark_Twili_Midna.html
2661,Boomeranger,Boomeranger.html
2662,Ice Keese,Ice_Keese.html
2663,Bokoblin Horn,Bokoblin_Horn.html
2664,Perosa,Perosa.html
2665,Altar of the Mountain Goddess,Altar_of_the_Mountain_Goddess.html
2666,Gigabari,Gigabari.html
2667,Sautéed Nuts,Sautéed_Nuts.html
2668,King Dodongo,King_Dodongo.html
2669,Princess Ruto/Hyrule Warriors,Ruto%2FHyrule_Warriors.html
2670,Renado's Letter,Renado's_Letter.html
2671,Topaz,Topaz.html
2672,Bokoblin Mask,Bokoblin_Mask.html
2673,Fofo,Fofo.html
2674,Outset Shirt,Outset_Shirt.html
2675,Banded Shield,Banded_Shield.html
2676,Rubber Helm,Rubber_Helm.html
2677,Japas,Japas.html
2678,Brigo,Brigo.html
2679,Moa,Moa.html
2680,Ghost Lantern,Ghost_Lantern.html
2681,Frozen Carp,Frozen_Carp.html
2682,Zora Scale (Hyrule Warriors),Zora_Scale_(Hyrule_Warriors).html
2683,Twinrova (Oracle of Ages/Oracle of Seasons),Twinrova_(Oracle_of_Ages%2FOracle_of_Seasons).html
2684,Sword Beam,Sword_Beam.html
2685,The Coast,The_Coast.html
2686,Royal Ring,Royal_Ring.html
2687,Dalia,Dalia.html
2688,Loot,Loot.html
2689,Orielle,Orielle.html
2690,Gerudo Master of Horseback Archery,Gerudo_Master_of_Horseback_Archery.html
2691,Rupee Poster,Rupee_Poster.html
2692,The Legend of Zelda Encyclopedia,The_Legend_of_Zelda_Encyclopedia.html
2693,Salvager Headwear,Salvager_Headwear.html
2694,Prince Komali,Komali.html
2695,Kaysa,Kaysa.html
2696,Blaino's Gym,Blaino's_Gym.html
2697,Demise (boss),Demise_(boss).html
2698,Ancient Columns,Ancient_Columns.html
2699,Creation of Hyrule,Creation_of_Hyrule.html
2700,Termina Seabass,Termina_Seabass.html
2701,Cottla,Cottla.html
2702,Fin,Fin.html
2703,Byrne,Byrne.html
2704,Cemetery,Cemetery.html
2705,Fish Journal,Fish_Journal.html
2706,Sacred Forest Meadow,Sacred_Forest_Meadow.html
2707,Nutcake,Nutcake.html
2708,Goht,Goht.html
2709,Mayor Ruul,Mayor_Ruul.html
2710,The Legend of Zelda: Breath of the Wild,The_Master_Trials.html
2711,Fairy (Breath of the Wild),Fairy_(Breath_of_the_Wild).html
2712,Guardian Spear,Guardian_Spear.html
2713,Guru-Guru,Guru-Guru.html
2714,Woodfall Temple,Woodfall_Temple.html
2715,Goron Garb,Goron_Garb.html
2716,Linebeck Island,Linebeck_Island.html
2717,Slime Eel,Slime_Eel.html
2718,Gerune,Gerune.html
2719,Too Much Tingle Pack,Too_Much_Tingle_Pack.html
2720,Termina,Termina.html
2721,Molduking,Molduking.html
2722,Knight Mark,Knight_Mark.html
2723,Angel Peak,Angel_Peak.html
2724,Radiant Tights,Radiant_Tights.html
2725,Moldorm (Link's Awakening),Moldorm_(Link's_Awakening).html
2726,Bird Statuette,Bird_Statuette.html
2727,Jiro,Jiro.html
2728,Toasted Big Hearty Truffle,Toasted_Big_Hearty_Truffle.html
2729,Master Rupee,Master_Rupee.html
2730,Lizal Bow,Lizal_Bow.html
2731,Silverscale Spear,Silverscale_Spear.html
2732,Bucket Mouse,Bucket_Mouse.html
2733,Eldin Mountains,Eldin_Mountains.html
2734,Hyrule Castle: Defender,Hyrule_Castle__Defender.html
2735,Goddess Chest,Goddess_Chest.html
2736,Wrecker Sword,Wrecker_Sword.html
2737,Meghyn,Meghyn.html
2738,Twili Midna's Robe,Twili_Midna's_Robe.html
2739,Goron Merchant,Goron_Merchant.html
2740,Dexihand,Dexihand.html
2741,The Dark World,The_Dark_World.html
2742,Sealed Grounds,Sealed_Grounds.html
2743,Poacher's Saw,Poacher's_Saw.html
2744,Naydra,Naydra.html
2745,Round Jewel,Round_Jewel.html
2746,Skull Kid (character),Skull_Kid_(character).html
2747,Ancient Ruins (Oracle of Seasons),Ancient_Ruins_(Oracle_of_Seasons).html
2748,Boss Remains,Boss_Remains.html
2749,Tumbo,Tumbo.html
2750,Guardian of Time,Guardian_of_Time.html
2751,Midoro Swamp,Midoro_Swamp.html
2752,Skulltula Forest: Ranger,Skulltula_Forest__Ranger.html
2753,Forsaken Fortress (Hyrule Warriors),Forsaken_Fortress_(Hyrule_Warriors).html
2754,Molgera,Molgera.html
2755,Molblin's Magic Spear,Molblin's_Magic_Spear.html
2756,Withered Forest Trees,Withered_Forest_Trees.html
2757,Fado (Twilight Princess),Fado_(Twilight_Princess).html
2758,Daval Peak,Daval_Peak.html
2759,Big Hearty Truffle,Big_Hearty_Truffle.html
2760,Obli,Obli.html
2761,Abandoned North Mine,Abandoned_North_Mine.html
2762,Cecili,Cecili.html
2763,Zora Earrings,Zora_Earrings.html
2764,The Legend of Zelda: Majora's Mask Orchestrations,The_Legend_of_Zelda__Majora's_Mask_Orchestrations.html
2765,Pictograph Box,Pictograph_Box.html
2766,Ledo,Ledo.html
2767,Human Lighthouse,Human_Lighthouse.html
2768,Gerudo's Fortress,Gerudo's_Fortress.html
2769,Ghost Ship (The Wind Waker),Ghost_Ship_(The_Wind_Waker).html
2770,Heart Flower,Heart_Flower.html
2771,Red ChuChu,Fire_Chuchu.html
2772,Trial of the Sword,Trial_of_the_Sword.html
2773,Old Wayfarer,Old_Wayfarer.html
2774,Island Chief,Island_Chief.html
2775,Lynel Mask,Lynel_Mask.html
2776,Daqa Koh,Daqa_Koh.html
2777,Flamola,Flamola.html
2778,Ordon Waterwheel,Ordon_Waterwheel.html
2779,Warp Pot,Warp_Pot.html
2780,Rocktite,Rocktite.html
2781,P Bag,P_Bag.html
2782,Minuet of Forest,Minuet_of_Forest.html
2783,Zelda's Adventure,Zelda's_Adventure.html
2784,Skulltula,Skulltula.html
2785,Magnetic Field,Magnetic_Field.html
2786,Monster Curry,Monster_Curry.html
2787,Shoqa Tatone Shrine,Shoqa_Tatone_Shrine.html
2788,Fisherman's Shield,Fisherman's_Shield.html
2789,Gummy,Gummy.html
2790,Premium Milk,Premium_Milk.html
2791,Dig Cavern,Dig_Cavern.html
2792,Ravio's Bracelet,Ravio's_Bracelet.html
2793,Canolo,Canolo.html
2794,Color Changing Tingle's Love Balloon Trip,Color_Changing_Tingle's_Love_Balloon_Trip.html
2795,Warbler's Nest,Warbler's_Nest.html
2796,Fairy Lover,Fairy_Lover.html
2797,Roasted Swift Carrot,Roasted_Swift_Carrot.html
2798,Royal Hyrule Library,Royal_Hyrule_Library.html
2799,Buriki,Buriki.html
2800,Yolero,Yolero.html
2801,Near the Fields,Near_the_Fields.html
2802,Guardian Scout,Guardian_Scout_IV.html
2803,Prescription,Prescription.html
2804,Upland Zorana,Upland_Zorana.html
2805,Bokoblin,Red_Bokoblin.html
2806,King Tuft,King_Tuft.html
2807,Shell Blade,Shell_Blade.html
2808,Spooky Mask,Spooky_Mask.html
2809,Maze Island Palace,Maze_Palace.html
2810,Hen House,Hen_House.html
2811,Salvage Arm,Salvage_Arm.html
2812,Cucco,Cuccos.html
2813,Fire Pokey,Fire_Pokey.html
2814,Cap of the Sky,Cap_of_the_Sky.html
2815,Owa Daim Shrine,Owa_Daim_Shrine.html
2816,Seven-Star Isles,Seven-Star_Isles.html
2817,Pyra,Pyra.html
2818,Gerudo Canyon Pass,Gerudo_Canyon_Pass.html
2819,Swiftblade,Swiftblade.html
2820,Pumpkin Harvest,Pumpkin_Harvest.html
2821,Shadow Temple,Shadow_Temple.html
2822,Sand-Seal Rally,Sand-Seal_Rally.html
2823,Skull Shooting,Skull_Shooting.html
2824,Toasty Ironshroom,Toasty_Ironshroom.html
2825,Piece of Heart,Piece_of_Heart.html
2826,Jam Session,Jam_Session.html
2827,Shai Yota Shrine,Shai_Yota_Shrine.html
2828,Seabed Inn,Seabed_Inn.html
2829,Water Town of Saria,Water_Town_of_Saria.html
2830,Dento,Dento.html
2831,Giant Blade Trap,Giant_Blade_Trap.html
2832,Siroc,Siroc.html
2833,Wing Ceremony,Wing_Ceremony.html
2834,Snowquill Headdress,Snowquill_Headdress.html
2835,Rito Dress,Rito_Dress.html
2836,Jengo,Jengo.html
2837,Mr. Fairy Balloon,Mr-5.html
2838,Ocean Palace,Palace_on_the_Sea.html
2839,Red Snake,Red_Snake.html
2840,Guchini Plain Barrows,Guchini_Plain_Barrows.html
2841,Stone Talus (Luminous),Stone_Talus_(Luminous).html
2842,Hemaar's Descent,Hemaar's_Descent.html
2843,South Lake Akkala,South_Lake_Akkala.html
2844,Fort Hateno,Fort_Hateno.html
2845,Woodcutter's House,Woodcutter's_House.html
2846,Original Lulu,Original_Lulu.html
2847,Eastern Suburbs,Eastern_Suburbs.html
2848,Light Arrow,Light_Arrow.html
2849,Blue Joy Ring,Blue_Joy_Ring.html
2850,Deku Forest (Tri Force Heroes),Deku_Forest_(Tri_Force_Heroes).html
2851,Nuranuru,Nuranuru.html
2852,Rem,Rem.html
2853,Margomill,Margomill.html
2854,Kee Dafunia,Kee_Dafunia.html
2855,Henya,Henya.html
2856,Farore (goddess),Farore_(goddess).html
2857,Poe Sisters (Ocarina of Time),Poe_Sisters_(Ocarina_of_Time).html
2858,Icy Big Poe,Icy_Big_Poe.html
2859,Crimson Loftwing,Crimson_Loftwing.html
2860,Power Ring L-2,Power_Ring_L-2.html
2861,Hide-and-Seek,Hide-and-Seek.html
2862,Jin,Jin.html
2863,Vaati Transfigured,Vaati_Transfigured.html
2864,Kotts,Kotts.html
2865,Royal Guard's Claymore,Royal_Guard's_Claymore.html
2866,Gratitude Crystal,Gratitude_Crystal.html
2867,Ooccoo,Ooccoo.html
2868,Zelda II: Adventure of Link: Great Temple/Temple,Zelda_II__Adventure_of_Link__Great_Temple%2FTemple.html
2869,Armogohma,Armogohma.html
2870,Tip of the Nose,Tip_of_the_Nose.html
2871,Mount Desma,Mount_Desma.html
2872,Mighty Lynel Spear,Mighty_Lynel_Spear.html
2873,Wryna,Wryna.html
2874,Lava Juice,Lava_Juice.html
2875,Nocturn,Nocturn.html
2876,Ivee's Diary,Ivee's_Diary.html
2877,Batreaux,Batreaux.html
2878,Observation Deck,Observation_Deck.html
2879,Nintendo Switch Shirt,Nintendo_Switch_Shirt.html
2880,Moblin's Keep,Moblin's_Keep.html
2881,Honeycomb,Honeycomb.html
2882,Roasted Hearty Durian,Roasted_Hearty_Durian.html
2883,Bulblin Summoner,Bulblin_Summoner.html
2884,Mija,Mija.html
2885,Tiger Scrolls,Tiger_Scroll.html
2886,Hebra West Summit,Hebra_West_Summit.html
2887,Marcy,Marcy.html
2888,Tanko,Tanko.html
2889,Cree,Cree.html
2890,The Legend of Zelda: The Wind Waker,The_Wind_Waker.html
2891,Fire Realm,Fire_Realm.html
2892,Suzuna,Suzuna.html
2893,Dow Na'eh Shrine,Dow_Na'eh_Shrine.html
2894,Massive Sword,Massive_Sword.html
2895,Cheep-Cheep,Cheep-Cheep.html
2896,Bio-Electric Cube,Bio-Electric_Cube.html
2897,Sentry,Sentry.html
2898,Kah Mael,Kah_Mael.html
2899,Molida Island (Breath of the Wild),Molida_Island_(Breath_of_the_Wild).html
2900,Voltfruit,Volt_Fruit.html
2901,The Legend of Zelda: Breath of the Wild,The_Legend_of_Zelda__Breath_of_the_Wild.html
2902,Tingle Tower,Tingle_Tower.html
2903,Golow River,Golow_River.html
2904,Mask-Mimic,Shy_Guy.html
2905,Phonograph (Oracle of Seasons),Phonograph_(Oracle_of_Seasons).html
2906,Anju's Grandmother,Anju's_Grandmother.html
2907,Skull,Skull.html
2908,Nobiro,Nobiro.html
2909,Ancient Arrow,Ancient_Arrow.html
2910,Hyrule Field,Hyrule_Field.html
2911,Small Seed Satchel,Small_Seed_Satchel.html
2912,Barbarian Armor,Barbarian_Armor.html
2913,Three Eye Rock,Three_Eye_Rock.html
2914,Gerudo Thief,Gerudo_Thief.html
2915,Dragonbone Moblin Club,Dragonbone_Moblin_Club.html
2916,Slarok,Slarok.html
2917,Witch's Hat,Witch's_Hat.html
2918,Temple of Droplets,Temple_of_Droplets.html
2919,Fierce Deity Sword,Fierce_Deity_Sword.html
2920,Ravio's Journal,Ravio's_Journal.html
2921,Deku Toad,Deku_Toad.html
2922,Kish,Kish.html
2923,Tabantha Tower,Tabantha_Tower.html
2924,Dah Kaso Shrine,Dah_Kaso_Shrine.html
2925,Sheikah,Sheikah.html
2926,Link's Crossbow Training,Link's_Crossbow_Training.html
2927,Large Shell,Large_Shell.html
2928,Fighter's Sword,Fighter's_Sword.html
2929,Rex,Rex.html
2930,Illustration Piece,Illustration_Pieces.html
2931,Faron (Breath of the Wild),Faron_(Breath_of_the_Wild).html
2932,Grapp,Grapp.html
2933,Traveler's Bow,Traveler's_Bow.html
2934,Stepladder,Ladder.html
2935,The Triforce Trilogy,The_Triforce_Trilogy.html
2936,Ikana Canyon,Ikana_Canyon.html
2937,Hoskit,Hoskit.html
2938,White Bubble,White_Bubble.html
2939,Subrosian,Subrosian.html
2940,Ruby Circlet,Ruby_Circlet.html
2941,Ball & Chain Trooper,Ball_and_Chain_Trooper.html
2942,Flameblade,Flameblade.html
2943,Opal Earrings,Opal_Earrings.html
2944,Croissant,Croissant.html
2945,Lord Jabu-Jabu,Jabu-Jabu.html
2946,Yaido,Yaido.html
2947,Stray Fairy,Stray_Fairies.html
2948,Bronas Forest,Bronas_Forest.html
2949,Eastern Palace (A Link Between Worlds),Eastern_Palace_(A_Link_Between_Worlds).html
2950,Mutoh's Apprentice,Mutoh's_Apprentice.html
2951,Cursed Medal,Cursed_Medal.html
2952,Shadow Hag,Shadow_Hag.html
2953,Biggoron,Biggoron.html
2954,Eastern Coast,Eastern_Coast.html
2955,Toto,Toto.html
2956,Anche,Anche.html
2957,Well-Worn Trousers,Well-Worn_Trousers.html
2958,Spiritual Stones,Kokiri_Emerald.html
2959,Mutoh,Mutoh.html
2960,EX Champion Urbosa's Song,EX_Champion_Urbosa's_Song.html
2961,Train Parts,Train_Parts.html
2962,Rosa,Rosa.html
2963,Darb Pond,Darb_Pond.html
2964,Fyer and Falbi's Watertop Land of Fantastication,Fyer_and_Falbi's_Watertop_Land_of_Fantastication.html
2965,Stone Blin,Stone_Blin.html
2966,Kholdstare,Kholdstare.html
2967,Triforce Pedestals,Triforce_Pedestals.html
2968,Totsuna,Totsuna.html
2969,Bridge Worker,Bridge_Worker.html
2970,Fifi,Fifi.html
2971,Pyramid (A Link to the Past),Pyramid_(A_Link_to_the_Past).html
2972,Goronbi Lake,Goronbi_Lake.html
2973,Mortal Draw,Mortal_Draw.html
2974,Skull Mask,Skull_Mask.html
2975,Colin,Colin.html
2976,Treacherous Tower,Treacherous_Tower.html
2977,Bow of Light,Light_Bow.html
2978,Crystal,Crystal.html
2979,Tingle,Tingle.html
2980,Essa,Essa.html
2981,Battle Mode,Battle_Mode.html
2982,Gust Garb,Gust_Garb.html
2983,Bug-Catching Kid,Bug-Catching_Kid.html
2984,Mount Gustaf,Mount_Gustaf.html
2985,Linebeck's Uniform,Linebeck's_Uniform.html
2986,Fural Plains,Fural_Plains.html
2987,Elements,Wind_Element.html
2988,Kema Kosassa Shrine,Kema_Kosassa_Shrine.html
2989,Cyclone Slate,Cyclone_Slate.html
2990,Kolami Bridge,Kolami_Bridge.html
2991,Chu Jelly,Black_Chu_Jelly.html
2992,Mothula (Oracle of Seasons),Mothula_(Oracle_of_Seasons).html
2993,Twilight Realm,Twilight_Realm.html
2994,Impa's Hair Band,Impa's_Hair_Band.html
2995,Gerudo Sirwal,Gerudo_Sirwal.html
2996,King Dodongo (Hyrule Warriors),King_Dodongo_(Hyrule_Warriors).html
2997,Energetic Rhino Beetle,Energetic_Rhino_Beetle.html
2998,Snowhead,Snowhead.html
2999,Shard of Naydra's Fang,Shard_of_Naydra's_Fang.html
3000,Bawb,Bawb.html
3001,Zora (character),Zora_(character).html
3002,Skull Kid/Hyrule Warriors,Skull_Kid%2FHyrule_Warriors.html
3003,Yah Rin,Yah_Rin.html
3004,Blastworm,Blastworm.html
3005,Farming Hoe,Farming_Hoe.html
3006,Magmanos,Magmanos.html
3007,Falcon Bow,Falcon_Bow.html
3008,Illumeni Plateau,Illumeni_Plateau.html
3009,Bad Bat,Bad_Bat.html
3010,Spookter & Spekter,Spookter_&_Spekter.html
3011,Instruments of the Sirens,Sea_Lily's_Bell.html
3012,Fire Temple (Ocarina of Time),Fire_Temple_(Ocarina_of_Time).html
3013,Pumpkin Seed,Pumpkin_Seed.html
3014,Desert Temple (Tri Force Heroes),Desert_Temple_(Tri_Force_Heroes).html
3015,Game Boy Color,Game_Boy_Color.html
3016,Oakle's Navel,Oakle's_Navel.html
3017,Glorious Baton,Glorious_Baton.html
3018,Secret Moblin,Secret_Moblin.html
3019,Telma,Telma.html
3020,Luv,Luv.html
3021,Wildberry,Wildberry.html
3022,Deku Tree Sprout,Deku_Tree_Sprout.html
3023,Rebonack,Rebonack.html
3024,Perfect Dodge,Perfect_Dodge.html
3025,Goflam's Secret Hot Spring,Goflam's_Secret_Hot_Spring.html
3026,Zant's Magic Gem,Zant's_Magic_Gem.html
3027,Couple's Mask,Couple's_Mask.html
3028,Snow Wall,Snow_Wall.html
3029,Romani's Mask,Romani's_Mask.html
3030,Tower (Freshly-Picked Tingle's Rosy Rupeeland),Tower_(Freshly-Picked_Tingle's_Rosy_Rupeeland).html
3031,Big Skulltula,Big_Skulltula.html
3032,Meat and Mushroom Skewer,Meat_&_Mushroom_Skewer.html
3033,Dueling Peaks Stable,Dueling_Peaks_Stable.html
3034,Goronbeck,Goronbeck.html
3035,Elements,Earth_Element.html
3036,Mt. Crenel's Base,Mt-3.html
3037,Spicy Fruit and Mushroom Mix,Spicy_Fruit_and_Mushroom_Mix.html
3038,Dragon Fry,Dragon_Fry.html
3039,Milk Bar Owner (Hyrule),Milk_Bar_Owner_(Hyrule).html
3040,Shadow Link,Shadow_Link.html
3041,Bully's Friend,Bully's_Friend.html
3042,Green Tunic,Green_Tunic.html
3043,Northern Fairy Island,Northern_Fairy_Island.html
3044,Fury Horn,Fury_Horn.html
3045,Moblin,Moblin.html
3046,Sneaky River Snail,Sneaky_River_Snail.html
3047,Endura Shroom,Endura_Shroom.html
3048,Glazed Mushrooms,Glazed_Mushrooms.html
3049,Hiploop,Hiploop.html
3050,Golden Sword,Golden_Sword.html
3051,Arrghus (A Link to the Past),Arrghus_(A_Link_to_the_Past).html
3052,Damel Forest,Damel_Forest.html
3053,Tenoko Island,Tenoko_Island.html
3054,Naboris' Emblem,Naboris'_Emblem.html
3055,Swamp Ruins,Swamp_Ruins.html
3056,Geldman,Geldman.html
3057,Nima Plain,Nima_Plain.html
3058,Prime Meat Stew,Prime_Meat_Stew.html
3059,Stone Tower,Stone_Tower.html
3060,Stalchild,Stalchildren.html
3061,Bertie,Bertie.html
3062,Deer,Mountain_Doe.html
3063,The Legend of Zelda: Ocarina of Time,Ocarina_of_Time_3D.html
3064,General Onox (boss),General_Onox_(boss).html
3065,Death Mountain Trail Starting Point,Death_Mountain_Trail_Starting_Point.html
3066,King Zora,King_Zora.html
3067,Waterfall Fish,Waterfall_Fish.html
3068,Hyrule,Hyrule.html
3069,Cliff Plateau Isles,Cliff_Plateau_Isles.html
3070,Flat,Flat.html
3071,Crenel Hermit,Crenel_Hermit.html
3072,Bound Chest,Bound_Chest.html
3073,Lanayru (Twilight Princess),Lanayru_(Twilight_Princess).html
3074,Hestu's Maracas,Hestu's_Maracas.html
3075,Joanne,Joanne.html
3076,Rupee,Silver_Rupee.html
3077,Satchel,Satchel.html
3078,Kiana,Kiana.html
3079,East Gerudo Mesa,East_Gerudo_Mesa.html
3080,Fortune Teller,Fortune_Teller.html
3081,Hyrule Castle Underground,Hyrule_Castle_Underground.html
3082,Postmaster,Postmaster.html
3083,Stalkin,Stalkin.html
3084,Blaino (Link's Awakening),Blaino_(Link's_Awakening).html
3085,Korok Leaf,Korok_Leaf.html
3086,Divine Beast Vah Ruta,Divine_Beast_Vah_Ruta.html
3087,Hyrule Ridge,Hyrule_Ridge.html
3088,Stag Beetle,Stag_Beetle.html
3089,Shrine of Resurrection,Shrine_of_Resurrection.html
3090,Tarm Point,Tarm_Point.html
3091,Lanno Kooh,Lanno_Kooh.html
3092,Knights of Hyrule,Knight_of_Hyrule.html
3093,Ribbon,Ribbon.html
3094,Lorule Guard,Lorule_Guard.html
3095,Candy (The Wind Waker),Candy_(The_Wind_Waker).html
3096,Old Man Ho Ho,Old_Man_Ho_Ho.html
3097,Slingshot,Slingshot.html
3098,Lanayru Road,Lanayru_Road.html
3099,Verona,Verona.html
3100,Gale Isle,Gale_Isle.html
3101,Pumpkin Pie,Pumpkin_Pie.html
3102,Eldin Caves,Eldin_Caves.html
3103,Six Medallions,Water_Medallion.html
3104,Ghirahim,Ghirahim.html
