,source,source_str,relation,name,dst_str,dst
1247,1625,City_in_the_Sky__Defender.html,locat_at,location,,
1248,1625,City_in_the_Sky__Defender.html,locat_of,battle,,
1249,1626,Claim_Check.html,item_from,The Legend of Zelda,,
1250,1627,Claree.html,charact_in,The Legend of Zelda:,,
1251,1627,Claree.html,region_of,Bugut,Bugut.html,776.0
1252,1628,Clarnet_Coast.html,locat_from,The Legend of Zelda:,,
1253,1628,Clarnet_Coast.html,locat_in,region,,
1254,1628,Clarnet_Coast.html,region_of,Hyrule,Hyrule.html,3766.0
1255,1629,Classic_NES_Series.html,releas_on,Famicom Disk System,../../external.html?link=http://en.wikipedia.org/wiki/Famicom_Disk_System,
1256,1630,Classified_Envelope.html,item_in,The Legend of Zelda:,,
1257,1630,Classified_Envelope.html,obtain_from,Symin,Symin.html,7485.0
1258,1630,Classified_Envelope.html,obtain_at,Hateno Ancient Tech Lab,Hateno_Ancient_Tech_Lab.html,3502.0
1259,1630,Classified_Envelope.html,obtain_as,reward,,
1260,1630,Classified_Envelope.html,obtain_as,more,,
1261,1630,Classified_Envelope.html,locat_in,Hateno Ancient Tech Lab,Hateno_Ancient_Tech_Lab.html,3502.0
1262,1631,Clavia.html,region_of,East Necluda,East_Necluda.html,2275.0
1263,1631,Clavia.html,live_within,means,,
1264,1632,Clawshot.html,item_from,The Legend of Zelda:,,
1265,1633,Clawshots.html,item_in,the Legend of Zelda,,
1266,1635,Clean_Cut.html,obtain_on,Bamboo Island,Bamboo_Island.html,352.0
1267,1636,Clean_Pipit's_House.html,obtain_from,Mallara,Mallara.html,4847.0
1268,1637,Cleaning_Man.html,charact_from,The Legend of Zelda,,
1269,1637,Cleaning_Man.html,charact_during,process,,
1270,1638,Cleff.html,region_of,Lanayru of Hyrule,,
1271,1639,Cliff_Plateau_Isles.html,locat_from,The Legend of Zelda,,
1272,1640,Cliffs_of_Quince.html,locat_in,The Legend of Zelda:,,
1273,1640,Cliffs_of_Quince.html,locat_in,region,,
1274,1640,Cliffs_of_Quince.html,region_of,Hyrule,Hyrule.html,3766.0
1275,1641,Cliffs_of_Ruvara.html,locat_in,The Legend of Zelda:,,
1276,1641,Cliffs_of_Ruvara.html,locat_in,region,,
1277,1641,Cliffs_of_Ruvara.html,region_of,Hyrule,Hyrule.html,3766.0
1278,1642,Cliffside_Etchings.html,quest_in,The Legend of Zelda:,,
1279,1642,Cliffside_Etchings.html,obtain_from,Geggle,Geggle.html,2930.0
1280,1643,Climber's_Bandanna.html,item_from,The Legend of Zelda:,,
1281,1643,Climber's_Bandanna.html,obtain_from,Treasure Chest,Treasure_Chest.html,8076.0
1282,1643,Climber's_Bandanna.html,locat_near,puzzle,,
1283,1645,Climbing_Gear.html,obtain_inside,Chaas Qeta Shrine,Chaas_Qeta_Shrine.html,1542.0
1284,1645,Climbing_Gear.html,obtain_from,Treasure Chest,Treasure_Chest.html,8076.0
1285,1645,Climbing_Gear.html,obtain_from,chest,,
1286,1646,Clock.html,item_from,The Legend of Zelda,The_Legend_of_Zelda.html,7673.0
1287,1649,Clock_Soldiers.html,charact_from,The Legend of Zelda,,
1288,1650,Clock_Tower.html,locat_from,The Legend of Zelda,,
1289,1652,Clock_Town_Bank.html,shop_in,The Legend of Zelda,,
1290,1652,Clock_Town_Bank.html,locat_in,West Clock Town,West_Clock_Town.html,8408.0
1291,1653,Clock_Town_Carnival_Executive_Committee.html,wife_of,Dotour,,
1292,1655,Cloud_Barrier.html,object_from,The Legend of Zelda,,
1293,1656,Cloud_Piranha.html,enemi_from,The Legend of Zelda,,
1294,1657,Cloud_Tops.html,locat_from,The Legend of Zelda,,
1295,1657,Cloud_Tops.html,inhabit_by,creatures,,
1296,1658,Cloyne.html,charact_from,The Legend of Zelda:,,
1297,1659,Club_Moblin.html,enemi_from,The Legend of Zelda,,
1298,1661,Coast_of_No_Return.html,live_in,cave,,
1299,1662,Cobal.html,charact_from,The Legend of Zelda,,
1300,1662,Cobal.html,live_at,Eldin Volcano,Eldin_Volcano.html,2332.0
1301,1663,Cobble_Crusher.html,item_from,The Legend of Zelda:,,
1302,1663,Cobble_Crusher.html,sword_with,power,,
1303,1665,Cobweb_Tights.html,item_from,Rosy Rupeeland,,
1304,1666,Coffin.html,item_in,The Legend of Zelda,,
1305,1666,Coffin.html,enemi_as,ReDead,ReDead.html,
1306,1666,Coffin.html,item_as,Rupee,Rupee.html,6442.0
1307,1667,Cojiro.html,item_from,The Legend of Zelda,,
1308,1667,Cojiro.html,quest_for,Sword,,
1309,1668,Cold_Darner.html,item_from,The Legend of Zelda,,
1310,1668,Cold_Darner.html,locat_around,the Gerudo Canyon Stable,,
1311,1668,Cold_Darner.html,locat_for,Rupees,Rupee.html,6442.0
1312,1670,Coldsnap_Hollow.html,locat_in,The Legend of Zelda:,,
1313,1670,Coldsnap_Hollow.html,locat_in,the Hebra Mountains region,,
1314,1672,Coliseum_Ruins.html,locat_from,The Legend of Zelda:,,
1315,1672,Coliseum_Ruins.html,locat_in,part,,
1316,1673,Collaboration__Xenoblade_Chronicles_2.html,quest_from,The Legend of Zelda:,,
1317,1673,Collaboration__Xenoblade_Chronicles_2.html,releas_on,November 9th 2017,,
1318,1675,Color_Changing_Tingle's_Balloon_Trip_of_Love.html,publish_by,Nintendo,Nintendo.html,5450.0
1319,1675,Color_Changing_Tingle's_Balloon_Trip_of_Love.html,publish_for,the Nintendo DS,,
1320,1675,Color_Changing_Tingle's_Balloon_Trip_of_Love.html,releas_in,Japan,,
1321,1675,Color_Changing_Tingle's_Balloon_Trip_of_Love.html,releas_on,6 August 2009,,
1322,1675,Color_Changing_Tingle's_Balloon_Trip_of_Love.html,charact_from,The Legend of Zelda,,
1323,1676,Color_Changing_Tingle's_Love_Balloon_Trip.html,publish_by,Nintendo,Nintendo.html,5450.0
1324,1676,Color_Changing_Tingle's_Love_Balloon_Trip.html,publish_for,the Nintendo DS,,
1325,1676,Color_Changing_Tingle's_Love_Balloon_Trip.html,releas_in,Japan,,
1326,1676,Color_Changing_Tingle's_Love_Balloon_Trip.html,releas_on,6 August 2009,,
1327,1676,Color_Changing_Tingle's_Love_Balloon_Trip.html,charact_from,The Legend of Zelda,,
1328,1677,Color_Dungeon.html,dungeon_from,The Legend of Zelda,,
1329,1680,Colossal_Wallet.html,given_to,Link,Link.html,4550.0
1330,1681,Colosseum_Ruins.html,locat_in,The Legend of Zelda:,,
1331,1681,Colosseum_Ruins.html,locat_in,region,,
1332,1681,Colosseum_Ruins.html,region_of,Hyrule,Hyrule.html,3766.0
1333,1682,Comedian.html,live_in,Lynna City,Lynna_City.html,4727.0
1334,1682,Comedian.html,quest_for,Sword,,
1335,1684,Commemorative_Race.html,live_in,tent,,
1336,1684,Commemorative_Race.html,race_to,bridge,,
1337,1687,Compass.html,item_in,the Legend of Zelda,,
1338,1687,Compass.html,locat_of,rooms,,
1339,1687,Compass.html,locat_on,Map,,
1340,1688,Compass_of_Light.html,item_from,The Legend of Zelda,,
1341,1692,Controversy.html,releas_of,games,,
1342,1694,Cooking_with_Koko.html,given_by,Koko,Koko.html,4262.0
1343,1697,Copious_Fried_Wild_Greens.html,item_from,The Legend of Zelda:,,
1344,1701,Copious_Simmered_Fruit.html,item_from,The Legend of Zelda:,,
1345,1702,Cora_Lake.html,locat_from,The Legend of Zelda:,,
1346,1702,Cora_Lake.html,locat_in,region,,
1347,1702,Cora_Lake.html,region_of,Hyrule,Hyrule.html,3766.0
1348,1703,Coral_Earring.html,given_to,Link,Link.html,4550.0
1349,1704,Coral_Reef.html,shop_from,The Legend of Zelda:,,
1350,1704,Coral_Reef.html,store_of,Zora's Domain,Zora%27s_Domain.html,8662.0
1351,1705,Coro.html,charact_from,The Legend of Zelda:,,
1352,1705,Coro.html,live_in,hut,,
1353,1706,Corta_Lake.html,locat_from,The Legend of Zelda:,,
1354,1706,Corta_Lake.html,locat_in,region,,
1355,1706,Corta_Lake.html,region_of,Hyrule,Hyrule.html,3766.0
1356,1707,Corvash_Peak.html,locat_in,The Legend of Zelda:,,
1357,1707,Corvash_Peak.html,locat_in,the Hebra Mountains region,,
1358,1709,Cottla.html,charact_from,The Legend of Zelda:,,
1359,1709,Cottla.html,region_of,Hyrule,Hyrule.html,3766.0
1360,1712,Courage_Steppe.html,locat_from,The Legend of Zelda:,,
1361,1712,Courage_Steppe.html,locat_in,region,,
1362,1712,Courage_Steppe.html,region_of,Hyrule,Hyrule.html,3766.0
1363,1713,Courser_Bee_Honey.html,item_from,The Legend of Zelda:,,
1364,1713,Courser_Bee_Honey.html,obtain_from,beehives,Beehive.html,435.0
1365,1716,Cow.html,race_in,the Legend of Zelda,,
1366,1717,Cozy_Parka.html,item_from,The Legend of Zelda:,,
1367,1718,Crab.html,race_of,animals,,
1368,1718,Crab.html,race_in,the Legend of Zelda,,
1369,1718,Crab.html,enemi_in,games,,
1370,1718,Crab.html,defeat_with,attack,,
1371,1723,Craftsman.html,charact_from,The Legend of Zelda,,
1372,1724,Cragma.html,boss_of,the Fire Temple,,
1373,1724,Cragma.html,boss_from,The Legend of Zelda,,
1374,1725,Cranioc.html,enemi_from,The Legend of Zelda,,
1375,1726,Crayk.html,boss_of,the Temple of Courage,,
1376,1727,Crazy_Tracy's_Health_Spa.html,locat_from,The Legend of Zelda,,
1377,1728,Crazy_Tracy.html,charact_from,The Legend of Zelda,,
1378,1728,Crazy_Tracy.html,inhabit_of,Koholint Prairie Crazy Tracy,,
1379,1728,Crazy_Tracy.html,locat_to,west,,
1380,1729,Crazy_Yook.html,charact_from,The Legend of Zelda:,,
1381,1729,Crazy_Yook.html,live_on,the Isle of Frost,,
1382,1730,Cream_of_Mushroom_Soup.html,item_from,The Legend of Zelda:,,
1383,1736,Cree.html,charact_from,The Legend of Zelda:,,
1384,1736,Cree.html,live_in,Rito Village,Rito_Village.html,6274.0
1385,1736,Cree.html,live_with,sisters,,
1386,1737,Cremia's_Carriage.html,object_from,The Legend of Zelda,,
1387,1738,Cremia.html,charact_from,The Legend of Zelda,,
1388,1739,Crenel_Bean.html,item_from,The Legend of Zelda,,
1389,1740,Crenel_Hermit.html,charact_from,The Legend of Zelda,,
1390,1741,Crenel_Hills.html,locat_from,The Legend of Zelda:,,
1391,1741,Crenel_Hills.html,locat_in,region,,
1392,1741,Crenel_Hills.html,region_of,Hyrule,Hyrule.html,3766.0
1393,1742,Crenel_Peak.html,locat_from,The Legend of Zelda:,,
1394,1742,Crenel_Peak.html,locat_in,the Hyrule Field region,,
1395,1744,Crescent_Island.html,locat_off,coast,,
1396,1744,Crescent_Island.html,race_of,creatures,,
1397,1744,Crescent_Island.html,dungeon_in,game,,
1398,1745,Crescent_Moon_Island.html,locat_from,The Legend of Zelda,,
1399,1745,Crescent_Moon_Island.html,island_on,the Great Sea,,
1400,1745,Crescent_Moon_Island.html,locat_within,A5,,
1401,1748,Crimson_Loftwing.html,charact_from,The Legend of Zelda,,
1402,1750,Croissant.html,item_from,The Legend of Zelda,,
1403,1751,Croo.html,charact_from,The Legend of Zelda,,
1404,1752,Cross.html,item_from,Zelda II,,
1405,1752,Cross.html,obtain_in,dungeon,Dungeon.html,2220.0
1406,1753,Crossbow.html,item_from,series,,
1407,1753,Crossbow.html,weapon_in,Training,,
1408,1755,Crow.html,race_of,animals,,
1409,1755,Crow.html,race_in,the Legend of Zelda,,
1410,1755,Crow.html,race_in,episodes,,
1411,1757,Crown_Bottle_Cap.html,item_from,Rosy Rupeeland,,
1412,1757,Crown_Bottle_Cap.html,given_to,Tingle,Tingle.html,7934.0
1413,1757,Crown_Bottle_Cap.html,given_by,Bean after Tingle,,
1414,1759,Crown_Key.html,defeat_in,present,,
1415,1760,Cryonis_Rune.html,item_from,The Legend of Zelda:,,
1416,1762,Crystal.html,item_in,the Legend of Zelda,,
1417,1764,Crystal_Switch.html,object_in,Legend,,
1418,1765,Cucco%2FHyrule_Warriors.html,charact_from,Hyrule Warriors Cucco,,
1419,1765,Cucco%2FHyrule_Warriors.html,charact_in,Mode,,
1420,1768,Cucco_Chick.html,charact_in,the Legend of Zelda,,
1421,1770,Cucco_Girl.html,charact_from,The Legend of Zelda,,
1422,1771,Cucco_Leader.html,live_in,village,,
1423,1771,Cucco_Leader.html,object_of,which,,
1424,1772,Cucco_Ranch.html,locat_from,The Legend of Zelda,,
1425,1773,Cucco_Salesman.html,charact_from,The Legend of Zelda,,
1426,1774,Cucco_Shack.html,locat_from,The Legend of Zelda,,
1427,1776,Cuccodex.html,given_to,Link,Link.html,4550.0
1428,1776,Cuccodex.html,given_to,Malon,Malon.html,4850.0
1429,1776,Cuccodex.html,quest_for,Sword,,
1430,1779,Cueball.html,boss_of,Tunnel,,
1431,1779,Cueball.html,dungeon_in,The Legend of Zelda,,
1432,1779,Cueball.html,boss_of,dungeon,Dungeon.html,2220.0
1433,1780,Cuho_Mountain.html,locat_in,The Legend of Zelda:,,
1434,1780,Cuho_Mountain.html,locat_in,region,,
1435,1780,Cuho_Mountain.html,region_of,Hyrule,Hyrule.html,3766.0
1436,1781,Cukeman.html,enemi_from,Legend,,
1437,1783,Curiosity_Shop.html,shop_from,The Legend of Zelda,,
1438,1783,Curiosity_Shop.html,item_from,customers,,
1439,1784,Curiosity_Shop_Owner.html,charact_from,The Legend of Zelda,,
1440,1784,Curiosity_Shop_Owner.html,given_as,Man from Curiosity Shop,,
1441,1786,Curry_Pilaf.html,item_from,The Legend of Zelda:,,
1442,1787,Curry_Rice.html,item_from,The Legend of Zelda:,,
1443,1788,Curry_for_What_Ails_You.html,quest_from,The Legend of Zelda:,,
1444,1788,Curry_for_What_Ails_You.html,region_of,Hyrule,Hyrule.html,3766.0
1445,1790,Cursed_Bokoblin_(Breath_of_the_Wild).html,enemi_from,The Legend of Zelda:,,
1446,1791,Cursed_Bokoblin_(Skyward_Sword).html,enemi_from,The Legend of Zelda,,
1447,1792,Cursed_Lizalfos.html,enemi_from,The Legend of Zelda:,,
1448,1793,Cursed_Medal.html,item_from,The Legend of Zelda,,
1449,1793,Cursed_Medal.html,item_in,Adventure Pouch,Adventure_Pouch.html,76.0
1450,1794,Cursed_Moblin.html,enemi_in,The Legend of Zelda:,,
1451,1797,Cursed_Spume.html,enemi_from,The Legend of Zelda,,
1452,1797,Cursed_Spume.html,item_for,several seconds,,
1453,1799,Cursed_Tights.html,item_from,The Legend of Zelda:,,
1454,1800,Cursor_Fairy.html,charact_from,The Legend of Zelda:,,
1455,1801,Curtain.html,object_in,the Legend of Zelda,,
1456,1803,Cyclok.html,boss_of,the Temple of Wind,,
1457,1803,Cyclok.html,dungeon_in,The Legend of Zelda:,,
1458,1804,Cyclone.html,object_in,the Legend of Zelda,,
1459,1806,Cyclops_Reef.html,locat_from,The Legend of Zelda,,
1460,1806,Cyclops_Reef.html,locat_of,Seahats,Seahat.html,6672.0
1461,1807,Cyclos.html,charact_from,The Legend of Zelda,,
1462,1808,Daag_Chokah.html,charact_from,The Legend of Zelda:,,
1463,1809,Daag_Chokah_Shrine.html,shrine_from,The Legend of Zelda:,,
1464,1809,Daag_Chokah_Shrine.html,locat_in,region,,
1465,1809,Daag_Chokah_Shrine.html,region_of,Great Hyrule Forest,Great_Hyrule_Forest.html,3333.0
1466,1809,Daag_Chokah_Shrine.html,region_near,Korok Forest,Korok_Forest.html,4280.0
1467,1809,Daag_Chokah_Shrine.html,shrine_houses,Chest,Treasure_Chest.html,8076.0
1468,1810,Dabi.html,charact_from,The Legend of Zelda:,,
1469,1810,Dabi.html,region_of,Hyrule,Hyrule.html,3766.0
1470,1811,Dacto.html,enemi_in,Legend,,
1471,1812,Dagah_Keek.html,charact_from,The Legend of Zelda:,,
1472,1813,Dagah_Keek_Shrine.html,shrine_from,The Legend of Zelda:,,
1473,1813,Dagah_Keek_Shrine.html,locat_in,Lanayru,Lanayru_(Breath_of_the_Wild).html,4368.0
1474,1814,Dagtail.html,boss_from,The Legend of Zelda,,
1475,1814,Dagtail.html,enemi_of,Pyramid,Pyramid_(Four_Swords_Adventures).html,6029.0
1476,1815,Dah_Hesho.html,charact_from,The Legend of Zelda:,,
1477,1816,Dah_Hesho_Shrine.html,shrine_from,The Legend of Zelda:,,
1478,1816,Dah_Hesho_Shrine.html,locat_in,the Akkala province,,
1479,1817,Dah_Kaso.html,charact_from,The Legend of Zelda:,,
1480,1818,Dah_Kaso_Shrine.html,shrine_from,The Legend of Zelda:,,
1481,1819,Dai.html,charact_from,The Legend of Zelda:,,
1482,1821,Daira.html,enemi_in,the Legend of Zelda,,
1483,1822,Daka_Tuss.html,charact_from,The Legend of Zelda:,,
1484,1823,Daka_Tuss_Shrine.html,locat_within,the Lanayru Wetlands,,
1485,1824,Dako_Tah.html,charact_from,The Legend of Zelda:,,
1486,1825,Dako_Tah_Shrine.html,shrine_from,The Legend of Zelda:,,
1487,1825,Dako_Tah_Shrine.html,locat_in,the Great Cliffs,,
1488,1825,Dako_Tah_Shrine.html,object_of,quest,Quest.html,6055.0
1489,1827,Dalia.html,charact_in,The Legend of Zelda:,,
1490,1828,Dalite_Forest.html,locat_from,The Legend of Zelda:,,
1491,1828,Dalite_Forest.html,locat_in,region,,
1492,1828,Dalite_Forest.html,region_of,Hyrule,Hyrule.html,3766.0
1493,1829,Damel_Forest.html,locat_in,The Legend of Zelda:,,
1494,1829,Damel_Forest.html,locat_in,region,,
1495,1829,Damel_Forest.html,region_of,Faron,Faron_(Breath_of_the_Wild).html,2506.0
1496,1830,Damia.html,charact_in,The Legend of Zelda:,,
1497,1831,Dampa.html,charact_from,The Legend of Zelda,,
1498,1832,DampÇ's_Grave.html,locat_from,The Legend of Zelda,,
1499,1834,DampÇ.html,charact_in,the Legend of Zelda,,
1500,1838,Danda.html,charact_in,The Legend of Zelda:,,
1501,1841,Danton.html,charact_in,The Legend of Zelda:,,
1502,1841,Danton.html,region_of,Hyrule,Hyrule.html,3766.0
1503,1842,Dantz.html,charact_from,The Legend of Zelda:,,
1504,1842,Dantz.html,live_at,Hateno Village,Hateno_Village.html,3507.0
1505,1842,Dantz.html,region_of,Hyrule Dantz,,
1506,1842,Dantz.html,live_on,farm,,
1507,1843,Daphnes_Nohansen_Hyrule%2FHyrule_Warriors.html,charact_from,Hyrule Warriors,../Hyrule_Warriors.html,3801.0
1508,1844,Daphnes_Nohansen_Hyrule.html,charact_from,The Legend of Zelda,,
1509,1845,Dapper_Spinner_Kit.html,item_from,The Legend of Zelda:,,
1510,1846,Daqa_Koh.html,charact_from,The Legend of Zelda:,,
1511,1847,Daqa_Koh_Shrine.html,shrine_from,The Legend of Zelda:,,
1512,1847,Daqa_Koh_Shrine.html,locat_in,Goron City,Goron_City.html,3200.0
1513,1849,Daqo_Chisay_Shrine.html,shrine_from,The Legend of Zelda:,,
1514,1849,Daqo_Chisay_Shrine.html,locat_in,province,,
1515,1850,Darb_Pond.html,locat_in,The Legend of Zelda:,,
1516,1850,Darb_Pond.html,locat_in,region,,
1517,1850,Darb_Pond.html,region_of,Hyrule,Hyrule.html,3766.0
1518,1854,Dark_Beast_Ganon.html,boss_in,The Legend of Zelda:,,
1519,1855,Dark_Beast_Skirt.html,obtain_on,Map,,
1520,1856,Dark_Beast_Top.html,obtain_on,Map,,
1521,1857,Dark_ChuChu.html,enemi_from,The Legend of Zelda,,
1522,1857,Dark_ChuChu.html,defeat_In,form,,
1523,1861,Dark_Dragon.html,boss_on,file,,
1524,1861,Dark_Dragon.html,defeat_in,form,,
1525,1864,Dark_Hyrule_Castle.html,dungeon_in,The Legend of Zelda,,
1526,1866,Dark_Keese.html,enemi_from,The Legend of Zelda,,
1527,1866,Dark_Keese.html,region_including,the Fire Sanctuary Like,,
1528,1867,Dark_Lana.html,charact_in,Hyrule Warriors,Hyrule_Warriors.html,3801.0
1529,1869,Dark_Link_(Hyrule_Warriors).html,enemi_from,Hyrule Warriors,Hyrule_Warriors.html,3801.0
1530,1870,Dark_Link_(Ocarina_of_Time).html,boss_of,the Water Temple,,
1531,1870,Dark_Link_(Ocarina_of_Time).html,dungeon_in,The Legend of Zelda,,
1532,1870,Dark_Link_(Ocarina_of_Time).html,weapon_from,distance,,
1533,1871,Dark_Link_(Spirit_Tracks).html,boss_from,The Legend of Zelda,,
1534,1871,Dark_Link_(Spirit_Tracks).html,enemi_in,stage,,
1535,1872,Dark_Link_(The_Adventure_of_Link).html,boss_in,Zelda II,,
1536,1872,Dark_Link_(The_Adventure_of_Link).html,defeat_in,order,,
1537,1872,Dark_Link_(The_Adventure_of_Link).html,defeat_by,Link,Link.html,4550.0
1538,1874,Dark_Links_(A_Link_to_the_Past).html,boss_of,the Palace of the Four Sword,,
1539,1874,Dark_Links_(A_Link_to_the_Past).html,dungeon_in,port,The_Legend_of_Zelda_series_re-releases.html,7815.0
1540,1874,Dark_Links_(A_Link_to_the_Past).html,worn_by,Links,Link.html,4550.0
1541,1874,Dark_Links_(A_Link_to_the_Past).html,sword_with,exception,,
1542,1875,Dark_Links_(Tri_Force_Heroes).html,boss_of,the Den of Trials,,
1543,1875,Dark_Links_(Tri_Force_Heroes).html,dungeon_in,The Legend of Zelda:,,
1544,1875,Dark_Links_(Tri_Force_Heroes).html,enemi_of,dungeon,Dungeon.html,2220.0
1545,1875,Dark_Links_(Tri_Force_Heroes).html,defeat_in,order,,
1546,1876,Dark_Lizalfos.html,enemi_in,the Legend of Zelda,,
1547,1876,Dark_Lizalfos.html,region_of,the Gerudo Desert,,
1548,1878,Dark_Mirror.html,item_from,The Legend of Zelda,,
1549,1879,Dark_Ore.html,item_from,The Legend of Zelda,,
1550,1880,Dark_Ore_Mine.html,locat_from,The Legend of Zelda,,
1551,1880,Dark_Ore_Mine.html,locat_in,Fire Realm,Fire_Realm.html,2598.0
1552,1880,Dark_Ore_Mine.html,locat_on,set,,
1553,1881,Dark_Ore_Salesman.html,charact_from,The Legend of Zelda,,
1554,1882,Dark_Palace.html,dungeon_from,The Legend of Zelda,,
1555,1883,Dark_Pearl_Loop.html,item_in,the Legend of Zelda,,
1556,1884,Dark_Realm.html,locat_from,The Legend of Zelda,,
1557,1884,Dark_Realm.html,locat_in,west,,
1558,1884,Dark_Realm.html,locat_on,platform,,
1559,1885,Dark_Realm_(dungeon).html,dungeon_in,The Legend of Zelda,,
1560,1886,Dark_Secrets_And_Mysteries_Of_Koholint.html,quest_for,Lens,Link.html,4550.0
1561,1887,Dark_Stalmaster.html,boss_from,The Legend of Zelda,,
